index,id,company,phone,address,website,leadtype,category,rating,rating_count,email
262,ChIJ9SoEtneqw4kRbL1c0JmpCMs,North Jersey Collision,(973) 226-2251,"139 Roseland Ave, Caldwell, NJ 07006, USA",,No Website,car_repair,4.5,41,info@northjerseycollision.com
263,ChIJybDEXUyuw4kRR6vpY4_R6GI,Artie's Summit Center Garage Inc,(908) 277-6555,"15 Industrial Pl, Summit, NJ 07901, USA",,No Website,car_repair,4.9,44,service@artiesgarage.com
264,ChIJb0V8yxuzw4kRKNB5QdCVsfU,JERSEY DENTS LLC.,(908) 752-7548,"2211 Millburn Ave, Maplewood, NJ 07040, USA",,No Website,car_repair,4.9,132,info@jerseydents.com
265,ChIJc5oOyDdVwokRtjkXuwKn9tI,Clairmont Auto Body Inc,(973) 746-7472,"2 Bloomfield Ave, Montclair, NJ 07042, USA",,No Website,car_repair,4.9,91,info@clairmontautobody.com
266,ChIJAZzTDietw4kRI59OEBnqJPQ,AUTO BODY OF IRVINGTON,(973) 826-9000,"561 Lyons Ave, Irvington, NJ 07111, USA",,No Website,car_repair,5,8,autobodyirvington@gmail.com
267,ChIJN7BKDxWtw4kR3_gEVhor1bQ,Miky Auto Body Shop,(973) 826-9000,"561 Lyons Ave, Irvington, NJ 07111, USA",https://instagram.com/mikyautoservice?r=nametag,Social Media Only,car_repair,5,3,info@mikyautobody.com
268,ChIJRXh-FaCvw4kR-H3FJsHEk7Q,Marvin's Auto Care,(973) 635-7629,"18 Commerce St, Chatham, NJ 07928, USA",,No Website,car_repair,4.9,52,marvinsautocare@gmail.com
300,ChIJwV_1r2DGw4kRV2llRHg1pvA,Dave's Auto Body Service,(732) 846-1010,"114A Sandford St, New Brunswick, NJ 08901, USA",,No Website,car_repair,3,11,davesautobodyservice@gmail.com
302,ChIJUYOY90rGw4kR4k3idxEZzp8,Highland Park Service Center,(732) 246-7780,"126 Raritan Ave, Highland Park, NJ 08904, USA",,No Website,car_repair,4.9,107,info@highlandparkservicecenter.com
303,ChIJdbZT9fbHw4kRYfwZVJD8UD0,Central Jersey Garage,(732) 985-1312,"1614 Stelton Rd, Piscataway, NJ 08854, USA",,No Website,car_repair,3.2,13,centraljerseygarage@gmail.com
304,ChIJgW34pqPCw4kR-ucMdl-JLeo,T & M Automotive Repair & Sales LLC,(732) 305-7702,"3703 NJ-27, Princeton, NJ 08540, USA",,No Website,car_repair,4.8,58,tmautomotive@aol.com
306,ChIJxVt4FzeEwYkRonsOpAHxCG4,Point Pleasant Collision,(732) 899-9110,"3211 Bridge Ave, Point Pleasant Beach, NJ 08742, USA",,No Website,car_repair,5,535,info@pointpleasantcollision.com
308,ChIJh7j2bmCGwYkRwCioSPxUNZU,Jersey Shore Collision,(732) 292-0201,"2631 NJ-70 W, Manasquan, NJ 08736, USA",,No Website,car_repair,4.6,17,info@jerseyshorecollision.com
309,ChIJe-q1JM2HwYkRVl3AKSXyMVE,Monmouth Auto Body II,(732) 223-7600,"228 Parker Ave, Manasquan, NJ 08736, USA",,No Website,car_repair,4.4,76,monmouthautobody@gmail.com
341,ChIJWe0IkH13_IgR7tSbXhSDygQ,BPC MotorWorks - Jaguar Auto Repair,(843) 689-3278,"374 Spanish Wells Rd Ste f, Hilton Head Island, SC 29926, USA",,No Website,car_repair,4.4,30,bpcmotorworks@gmail.com
343,ChIJLzABSrZx_IgRS0AIUVgoPZY,Body Works,(843) 681-8000,"2 Mathews Ct, Hilton Head Island, SC 29926, USA",,No Website,car_repair,,,info@bodyworkshhi.com
370,ChIJ69dt5Y0L_IgR7fM1vEHAHDo,Ultimate Gloss Paint and Body,(843) 812-0685,"173 Stanley Rd, Beaufort, SC 29906, USA",,No Website,car_repair,4.6,13,info@ultimateglosspaintandbody.com
371,ChIJZZaml8mP-4gRjH2i_R-_Sgo,No Limit Auto Body Shop,(843) 815-6777,"20 Sable Dr #4, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,149,contact@nolimitautobodyshop.com
372,ChIJb9u10nOaqIkRuCHnW2fJ71E,O'Neal's Body Shop,(252) 728-5902,"2339 Lennoxville Rd, Beaufort, NC 28516, USA",,No Website,car_repair,4.6,29,service@onealsbodyshop.com
373,ChIJBxX98z8L_IgRM6EpueY4Jeo,Per/ Dent Specialist,(843) 252-2818,"233 B, SC-128, Beaufort, SC 29902, USA",,No Website,car_repair,5,26,info@per-dentspecialist.com
374,ChIJFaQVC__t-4gRc4AIag3wwmQ,Aussie Auto Body,(843) 717-2800,"1010 Adams St, Ridgeland, SC 29936, USA",,No Website,car_repair,4.8,64,contact@aussieautobody.com
375,ChIJIfvU_uYM_IgRtnamFOOiwmI,Beaufort Auto Electric and Auto Repair,(843) 524-8021,"1350B Ribaut Rd, Port Royal, SC 29935, USA",,No Website,car_repair,4.2,73,info@beaufortautoelectric.com
376,ChIJZZaml8mP-4gRjH2i_R-_Sgo,No Limit Auto Body Shop,(843) 815-6777,"20 Sable Dr #4, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,149,contact@nolimitautobodyshop.com
378,ChIJE4AuUxSJ-4gR9tsm3JB9lH0,BETTER COLLISION - Bluffton,(843) 707-0197,"1498 Fording Island Rd, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,145,info@bettercollisionbluffton.com
379,ChIJMddcUQSJ-4gRc0YFJ-1HVI8,Bluffton Auto Body,(843) 757-2639,"39 Persimmon St Ste 504, Bluffton, SC 29910, USA",,No Website,car_repair,4.5,75,contact@blufftonautobody.com
400,ChIJdf3rMtSW-4gRejABabtQ__g,Palmetto Truck & Car Services,(843) 784-2585,"20987 Whyte Hardee Blvd, Hardeeville, SC 29927, USA",,No Website,car_repair,4.9,41,info@palmettotruckandcarservices.com
401,ChIJX2A1iASN-4gR5ZSsmfbClEM,European Auto Service LLC,(586) 588-5382,"292 Mackinlay Way unit B, Ridgeland, SC 29936, USA",,No Website,car_repair,4.9,29,service@europeanautoservicellc.com
402,ChIJi-fzBPlV-YgRoWK8RqWev4I,Carroll's Auto Body Shop,(843) 589-5845,"4508 Salkehatchie Rd, Early Branch, SC 29916, USA",https://www.facebook.com/Carrolls.fb,Social Media Only,car_repair,5,4,contact@carrollsautobody.com
404,ChIJZZaml8mP-4gRjH2i_R-_Sgo,No Limit Auto Body Shop,(843) 815-6777,"20 Sable Dr #4, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,149,info@nolimitautobodyshop.com
405,ChIJE4AuUxSJ-4gR9tsm3JB9lH0,BETTER COLLISION - Bluffton,(843) 707-0197,"1498 Fording Island Rd, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,145,bluffton@bettercollision.com
406,ChIJMddcUQSJ-4gRc0YFJ-1HVI8,Bluffton Auto Body,(843) 757-2639,"39 Persimmon St Ste 504, Bluffton, SC 29910, USA",,No Website,car_repair,4.5,75,contact@blufftonautobody.com
409,ChIJFaQVC__t-4gRc4AIag3wwmQ,Aussie Auto Body,(843) 717-2800,"1010 Adams St, Ridgeland, SC 29936, USA",,No Website,car_repair,4.8,64,info@aussieautobody.com
412,ChIJ5_u83JN7_ogRpbyhubCWTM4,Custom Auto Refinishing,(843) 556-5900,"1051 St Andrews Blvd, Charleston, SC 29407, USA",,No Website,car_repair,5,52,info@customautorefinishing.com
414,ChIJlXE8Iix7_ogRegZNcv-1HO0,Simmons Auto Paint & Body Shop,(843) 744-1992,"2150 Taft St, Charleston, SC 29405, USA",,No Website,car_repair,4.3,41,info@simmonsautopaintandbodyshop.com
415,ChIJqdmVXpF7_ogRYGOWw6jw_XQ,Yates Paint & Body Services,(843) 766-1648,"1106 Forbes Ave, Charleston, SC 29407, USA",,No Website,car_repair,4.3,28,info@yatespaintandbody.com
418,ChIJsaIsHVlw_ogRb0Xm3ouXp_M,McIntosh Imports,(843) 388-1558,"875 Walt Miller St, Mt Pleasant, SC 29464, USA",,No Website,car_repair,4.7,60,info@mcintoshimports.com
441,ChIJq6paYLpk_ogRBF6bwnQEzaI,Kings Auto Body,(843) 747-0000,"2140 Beaufort Ave Ste b4, North Charleston, SC 29405, USA",https://www.facebook.com/kingsautobody/|https://www.kingsautobody.com/,Social Media Only,car_repair,4.3,29,info@kingsautobody.com
450,ChIJBdVGlDWB_ogRlDQwckwYsAo,Simmons Collison,(843) 459-5868,"3704 State Rd S-10-1333, Johns Island, SC 29455, USA",,No Website,car_repair,5,82,info@simmonscollision.com
451,ChIJb5gd77pk_ogRdZMHgarf32o,Smiths Paint and Body North Charleston,(843) 530-0007,"Off Barnwell, 4264 Meeting St #2, North Charleston, SC 29405, USA",,No Website,car_repair,4.2,29,info@smithspaintandbody.com
453,ChIJz6Km1QV9_ogRMIvvcYydk4U,Tideline Automotive,(843) 380-7055,"1949 Dulsey Rd Ste 202, Charleston, SC 29407, USA",https://instagram.com/tideline_auto?igshid=YmMyMTA2M2Y=,Social Media Only,car_repair,5,31,info@tidelineautomotive.com
455,ChIJGXAx7lV7_ogRZxoS884mgl8,Absolute Auto Services LLC,(843) 747-4234,"7332 Peppermill Pkwy, North Charleston, SC 29418, USA",,No Website,car_repair,5,9,absoluteautoservicesllc@gmail.com
462,ChIJ_-qWCZOshYgR7z4dULOkSGk,Rainbows Paint & Body Shop,(912) 964-5067,"1288 US-80, Pooler, GA 31322, USA",,No Website,car_repair,4.7,97,info@rainbowspaintandbody.com
464,ChIJA8ig-y6b-4gRXTxNRKjmS-M,Jason's Auto Body,(843) 784-3368,"3549 S Okatie Hwy, Hardeeville, SC 29927, USA",,No Website,car_repair,5,110,info@jasonsautobody.com
466,ChIJ4SOxrigF-4gRWfU89BwWmHI,Personal Touch Collision,(912) 756-2115,"7382 US-17, Richmond Hill, GA 31324, USA",,No Website,car_repair,4.7,85,info@personaltouchcollision.com
469,ChIJU-7X-eCh-4gRjxDnkXEaqNE,Jeff Ashley's Auto Body,(912) 966-0030,"5149 Augusta Rd, Garden City, GA 31408, USA",,No Website,car_repair,4.6,18,info@jeffashleysautobody.com
476,ChIJBc05cRie-4gRoQ9NCyVUC70,"Parrish Auto Repair, Inc.",(912) 236-4797,"2501 Habersham St, Savannah, GA 31401, USA",https://www.facebook.com/parrishautorepairsavannah/,Social Media Only,car_repair,4.5,175,parrishautorepair@gmail.com
480,ChIJ5505_0N1-4gRFJ5lqEQUXCo,Evident Auto Body & Paint,(912) 355-0000,"101 Eisenhower Dr, Savannah, GA 31406, USA",,No Website,car_repair,,,info@evidentautobody.com
484,ChIJdcB_KyOe-4gR40982nSsk_Q,Autoworks,(912) 236-0671,"14 Maupas Ave, Savannah, GA 31401, USA",,No Website,car_repair,4.4,87,autoworkssavannah@gmail.com
485,ChIJHQJjwE10-4gRnjk2yECyxyw,Mall Auto Repairs,(912) 925-2233,"76 W Montgomery Cross Rd, Savannah, GA 31406, USA",,No Website,car_repair,4.8,195,mallautorepairs@gmail.com
486,ChIJMddcUQSJ-4gRc0YFJ-1HVI8,Bluffton Auto Body,(843) 757-2639,"39 Persimmon St Ste 504, Bluffton, SC 29910, USA",,No Website,car_repair,4.5,75,info@blufftonautobody.com
487,ChIJRZDzhIZ1-4gRY5-2M4e2ouM,Scorpion Motorsports,(912) 631-0456,"3912 Waters Ave, Savannah, GA 31404, USA",https://m.facebook.com/profile.php?id=233056050089314&__user=174503790,Social Media Only,car_repair,4.3,12,info@scorpionmotorsports.com
488,ChIJ_-qWCZOshYgR7z4dULOkSGk,Rainbows Paint & Body Shop,(912) 964-5067,"1288 US-80, Pooler, GA 31322, USA",,No Website,car_repair,4.7,97,rainbowspaintandbody@gmail.com
489,ChIJoSBYcfen-4gR3OZDlqMOWLg,Diekempers Auto Body,(912) 313-5750,"3 Tuten Ave, Bloomingdale, GA 31302, USA",,No Website,car_repair,5,38,diekempersautobody@gmail.com
498,ChIJBc05cRie-4gRoQ9NCyVUC70,"Parrish Auto Repair, Inc.",(912) 236-4797,"2501 Habersham St, Savannah, GA 31401, USA",https://www.facebook.com/parrishautorepairsavannah/,Social Media Only,car_repair,4.5,175,parrishautorepair@gmail.com
557,ChIJhX8IqZEIw4kRFdP7ccQWSYA,West Main Automotive,(973) 299-0606,"125 W Main St, Boonton, NJ 07005, USA",,No Website,car_repair,4.8,40,westmainauto@gmail.com
591,ChIJ-xzmnXaDw4kRNRBsvIB2xxo,Precise Collision & Restoration,(908) 441-2786,"141 Mountain Ave, Hackettstown, NJ 07840, USA",,No Website,car_repair,4.7,29,info@precisecollisionnj.com
596,ChIJe_kcOcKDw4kRcjZQG9LgoB8,Cycle Pro LLC,(908) 850-1955,"107 US-46, Hackettstown, NJ 07840, USA",,No Website,store,4.8,115,cyclepronj@gmail.com
597,ChIJw7YTCqGDw4kRJVijviAxLD0,Exoticustom Inc,(908) 979-9595,"101 Main St, Hackettstown, NJ 07840, USA",,No Website,auto_parts_store,4.8,86,info@exoticustom.com
598,ChIJB_30oceBxIkRzFiIdQ01iro,The Auto Shop,(908) 362-6156,"138 NJ-94, Blairstown, NJ 07825, USA",,No Website,car_repair,4.8,119,theautoshopnj@gmail.com
599,ChIJ73UK0tCfw4kRDWrPk_NwTwg,Kenvil Automotive Inc,(973) 584-9121,"709 US-46, Kenvil, NJ 07847, USA",,No Website,car_repair,4.9,115,kenvilauto@optonline.net
641,ChIJCysFt1QLw4kRvc8cSX-INyE,L&V Auto Expert,(862) 832-7369,"280 W Clinton St, Dover, NJ 07801, USA",,No Website,car_repair,2.6,5,info@lvautoexpert.com
642,ChIJ5WZhBDEKw4kRWV89skIijGQ,S.G. ELITE AUTO LLC,(973) 343-6444,"62 W Main St, Rockaway, NJ 07866, USA",,No Website,car_repair,4.6,46,sgeliteauto@gmail.com
643,ChIJLyzDWxCgw4kRA1z9E0yCN6M,Randolph Auto Care,(973) 442-4695,"1020 NJ-10 W, Randolph, NJ 07869, USA",,No Website,car_repair,4.9,47,randolphautocare@gmail.com
644,ChIJH1ksIKsKw4kRa1Bzrkvv94I,Madsen Auto Restoration,(973) 366-3877,"431 E Blackwell St, Dover, NJ 07801, USA",,No Website,car_repair,4.5,13,info@madsenautorestoration.com
645,ChIJxzFF_0ufw4kRahmwzRoHrBc,524 Service & Auto Repair,(908) 887-4669,"524 US-46, Kenvil, NJ 07847, USA",,No Website,car_repair,5,80,524service@gmail.com
646,ChIJYyARyWygw4kRbjRwFYHdy1s,Randolph Auto Repair and Towing- Servicio de Grua,(973) 641-2384,"208 S Salem St, Randolph, NJ 07869, USA",,No Website,service,5,24,randolphautorepairandtowing@gmail.com
647,ChIJl1WUsB8Iw4kRQ7k-rANVZU0,STEVE'S AUTO REPAIR,(973) 887-8850,"204 Parsippany Rd, Parsippany, NJ 07054, USA",,No Website,car_repair,3.8,64,stevesautorepairnj@gmail.com
648,ChIJH8tADJoJw4kR_nRjyg7MyAU,Denville Automotive,(973) 784-4535,"107 US-46, Denville, NJ 07834, USA",,No Website,car_repair,4.7,159,denvilleautomotive@gmail.com
649,ChIJPRCD3usJw4kRuOA-kBXsMPA,Romeo's Automotive Services,(973) 625-4131,"391 E Main St, Denville, NJ 07834, USA",,No Website,car_repair,4.9,96,romeosautomotive@gmail.com
650,ChIJU8I6hjwJw4kRgt6M6dSMYxw,Chopra Auto Care,(973) 627-0068,"261 Parsippany Rd, Parsippany, NJ 07054, USA",https://instagram.com/chopraautocare?igshid=YmMyMTA2M2Y=,Social Media Only,car_repair,4.6,114,chopraautocare@gmail.com
651,ChIJ819hjEQIw4kRo2b8RRypkKM,Mountain Lakes Motors,(973) 334-4992,"12 Baldwin Ln, Mountain Lakes, NJ 07046, USA",,No Website,car_repair,4.9,55,mountainlakesmotors@gmail.com
652,ChIJK0hZ_LcHw4kRK6SVlh011vU,Steve's Foreign Car,(973) 316-9282,"70 N Beverwyck Rd, Lake Hiawatha, NJ 07034, USA",,No Website,car_repair,4.4,84,stevesforeigncar@gmail.com
653,ChIJvbc3O9Cnw4kR8bB897Cf3Zg,Rumbello Auto Repair,(973) 515-8818,"630 NJ-10, Whippany, NJ 07981, USA",,No Website,car_repair,4.8,89,rumbelloautorepair@gmail.com
654,ChIJhX8IqZEIw4kRFdP7ccQWSYA,West Main Automotive,(973) 299-0606,"125 W Main St, Boonton, NJ 07005, USA",,No Website,car_repair,4.8,40,westmainauto@gmail.com
656,ChIJbe_5phoHw4kRi_u6XJIkhxU,Foreign Cars Service,(973) 627-0068,"30 W Main St, Denville, NJ 07834, USA",https://www.facebook.com/ForeignCarsService/,Social Media Only,car_repair,5,9,foreigncarsservice@gmail.com
657,ChIJG3hnZ6kHw4kRHrV_gWHdUes,Broad ST AUTO REPAIR,(973) 263-1111,"141 N Beverwyck Rd, Lake Hiawatha, NJ 07034, USA",https://www.facebook.com/broad.st.auto.repairs/,Social Media Only,car_repair,4.8,62,broadstautorepair@gmail.com
659,ChIJOWzEvsOnw4kRz1Iqe8ltj7w,Brunner's Garage,(973) 887-0075,"159 Parsippany Rd, Whippany, NJ 07981, USA",,No Website,car_repair,4.6,14,brunnersgarage@gmail.com
680,ChIJq6oGrp-rw4kRHlGNJybAL9c,Auto Repair Solutions,(973) 736-2743,"399 Northfield Ave, West Orange, NJ 07052, USA",,No Website,car_repair,5,9,autorepairsolutionsnj@gmail.com
681,ChIJH6EzbWGvw4kRtsnP_V4hRq8,Dave's Auto Repair,(973) 377-0696,"274 Main St, Madison, NJ 07940, USA",,No Website,car_repair,4.7,34,davesautorepairmadison@gmail.com
682,ChIJ4RrlA7yow4kRCFGGC36UZPg,A & R Auto Repair,(973) 377-2777,"84 Columbia Turnpike, Florham Park, NJ 07932, USA",,No Website,car_repair,3.9,36,arautorepairnj@gmail.com
683,ChIJtex2TJWpw4kRjQH5MAxBvLY,G & A Auto Repair,(973) 992-1356,"266 S Orange Ave, Livingston, NJ 07039, USA",,No Website,car_repair,4.8,19,gaautorepairnj@gmail.com
684,ChIJi7Ii74isw4kRPvok0uC5aio,All Star Motors,(973) 762-8771,"164 Valley St, South Orange Village, NJ 07079, USA",,No Website,car_repair,4.4,114,allstarmotorsnj@gmail.com
685,ChIJt-0NVrCtw4kRRl-Y8Vc9c4k,Randy's Tire Shop LLC,(908) 688-2150,"2425 Vauxhall Rd, Union, NJ 07083, USA",,No Website,car_repair,4.8,54,randystireshop@gmail.com
686,ChIJAW-WSIiuw4kRhut35tbjUTA,Short Hills Fuel & Service Center,(973) 376-9705,"46 Chatham Rd, Short Hills, NJ 07078, USA",,No Website,gas_station,4.9,34,shorthillsfuel@gmail.com
687,ChIJnSO7rKCtw4kRF0yimRsEznk,A J Auto Repair LLC,(908) 688-5308,"1276 Stuyvesant Ave., Union, NJ 07083, USA",,No Website,car_repair,3.9,106,ajautorepairllc@gmail.com
688,ChIJkxFaTwitw4kRSZowvEfpYyQ,Clarke's Auto Repair,(908) 687-5900,"1380 Stuyvesant Ave., Union, NJ 07083, USA",,No Website,car_repair,4.7,65,clarkesautorepair@gmail.com
689,ChIJG3hnZ6kHw4kRHrV_gWHdUes,Broad ST AUTO REPAIR,(973) 263-1111,"141 N Beverwyck Rd, Lake Hiawatha, NJ 07034, USA",https://www.facebook.com/broad.st.auto.repairs/,Social Media Only,car_repair,4.8,62,broadstautorepair@gmail.com
730,ChIJ-2ZOLLC5w4kRTmcRVEJHwrk,Stelton Auto Care,(848) 467-0831,"700 Hamilton Blvd, South Plainfield, NJ 07080, USA",https://www.facebook.com/steltonautocare,Social Media Only,car_repair,4.8,230,steltonautocare@gmail.com
731,ChIJV9SO1LLAw4kRkmowMi-HL_Q,GPR Automotive LLC,(732) 885-1029,"595 River Rd, Piscataway, NJ 08854, USA",,No Website,car_repair,4.7,33,gprautomotive@gmail.com
734,ChIJk1sNwF6_w4kRBRJtEqyHdCc,M & J Services Center,(732) 564-9808,"145 River Rd, Middlesex, NJ 08846, USA",,No Website,car_repair,4.9,33,mandjservicescenter@gmail.com
735,ChIJpSnD0Uq4w4kRoZ4YJrmRokU,Sanjay Auto Repair,(908) 548-8174,"2100 S Clinton Ave, South Plainfield, NJ 07080, USA",,No Website,car_repair,4.7,340,sanjayautorepair@gmail.com
737,ChIJU38jIXe_w4kRWZhjOJRXqlI,RCM Automotive LLC,(732) 893-8777,"261 W Union Ave #1334, Bound Brook, NJ 08805, USA",,No Website,car_repair,4.9,101,rcmautomotive@gmail.com
738,ChIJ00Prqty4w4kR5Cbfp6V4gr0,A-1 German Car Service,(732) 968-0037,"206 Wilton Ave, Middlesex, NJ 08846, USA",,No Website,car_repair,4.8,69,a1germancarservice@gmail.com
739,ChIJu-6lZ7y5w4kRsnUe3_XrMYc,Clinton & 7th Service,(908) 561-5355,"704 Clinton Ave, South Plainfield, NJ 07080, USA",,No Website,car_repair,4.9,32,clintonand7thservice@gmail.com
750,ChIJ1ffWkNS5w4kRlZqPuvG84Lg,Goodtime Auto Repair,(908) 753-4337,"101 Oak Tree Ave, South Plainfield, NJ 07080, USA",,No Website,car_repair,4.4,46,info@goodtimeautorepair.com
751,ChIJk84Ve8-3w4kRE8wk3o0UQac,Rudra Auto Repair,(732) 662-4871,"408 Hamilton Blvd, South Plainfield, NJ 07080, USA",,No Website,car_repair,4.8,246,rudraautorepair@gmail.com
752,ChIJU5yvsbjHw4kR3uwSNKsquKI,New Brunswick Auto Repairs,(732) 339-8900,"120 Sandford St Suite 125 Building 3, New Brunswick, NJ 08901, USA",,No Website,car_repair,4.2,33,contact@newbrunswickautorepairs.com
753,ChIJfWBVSi2_w4kRcH5Beg-xZbs,Brookside Automotive Repair,(732) 752-0000,"665 South Ave, Piscataway, NJ 08854, USA",,No Website,car_repair,5,3,service@brooksideautomotive.com
754,ChIJgW34pqPCw4kR-ucMdl-JLeo,T & M Automotive Repair & Sales LLC,(732) 305-7702,"3703 NJ-27, Princeton, NJ 08540, USA",,No Website,car_repair,4.8,58,sales@tmautomotiveprinceton.com
755,ChIJJU15wEijw4kRw59vloYCtBo,Euro Garage,(908) 560-0200,"919 State Rd, Princeton, NJ 08540, USA",,No Website,car_repair,4.9,94,info@eurogarageprinceton.com
756,ChIJB5VXA9OFwYkRNkbiBZ1joBo,Mike's A to Z Auto Service and Repair,(732) 892-4333,"2409 NJ-88, Point Pleasant, NJ 08742, USA",https://www.facebook.com/profile.php?id=100093208099410,Social Media Only,car_repair,4.9,70,mikesatozauto@gmail.com
757,ChIJ3REYgOeFwYkR8UcXrk8BhAY,Elliott's Auto Care,(732) 899-3222,"656 NJ-88, Point Pleasant, NJ 08742, USA",,No Website,car_repair,4.8,63,info@elliottsautocare.com
758,ChIJdVXe2zCEwYkRWpHnaMomun8,D & D Services,(732) 892-9494,"3145 NJ-88, Point Pleasant, NJ 08742, USA",,No Website,car_repair,4.9,212,contact@ddservicesnj.com
759,ChIJKbEApcmcwYkRscB4wuxqOyc,JD's Automotive,(609) 276-6603,"2901 Bridge Ave, Point Pleasant, NJ 08742, USA",,No Website,car_repair,4.8,55,jdsautomotive@outlook.com
776,ChIJh7j2bmCGwYkRwCioSPxUNZU,Jersey Shore Collision,(732) 292-0201,"2631 NJ-70 W, Manasquan, NJ 08736, USA",,No Website,car_repair,4.6,17,jerseyshorecollision@gmail.com
778,ChIJe-q1JM2HwYkRVl3AKSXyMVE,Monmouth Auto Body II,(732) 223-7600,"228 Parker Ave, Manasquan, NJ 08736, USA",,No Website,car_repair,4.4,76,monmouthautobody@gmail.com
856,ChIJx4qN4uYM_IgRB956TckWlRw,Sutcliffe Audio,(843) 524-3772,"1351 Ribaut Rd # E, Port Royal, SC 29935, USA",https://www.facebook.com/SUTCLIFFEAUDIO/|https://sutcliffeaudio.com,Social Media Only,electronics_store,4.9,37,sutcliffeaudio@gmail.com
871,ChIJA8ig-y6b-4gRXTxNRKjmS-M,Jason's Auto Body,(843) 784-3368,"3549 S Okatie Hwy, Hardeeville, SC 29927, USA",,No Website,car_repair,5,110,info@jasonsautobody.com
872,ChIJA5xBb-eN-4gR6mMRv0q6Ne8,All In Garage,(843) 784-3800,"200 Mead Rd Ste A, Hardeeville, SC 29927, USA",,No Website,car_repair,4.7,132,info@allingarage.com
873,ChIJdf3rMtSW-4gRARYUAbz8lUE,J & C Auto & Diesel Services,(843) 784-5161,"25144 Whyte Hardee Blvd, Hardeeville, SC 29927, USA",,No Website,car_repair,4.5,92,info@jcautodiesel.com
874,ChIJdf3rMtSW-4gR17yfuXL8h2g,"R&K Repair Services, Inc",(843) 784-3040,"705 Hummingbird Ln, Hardeeville, SC 29927, USA",,No Website,car_repair,4.7,95,info@rkrepairservices.com
875,ChIJl-0rPVGR-4gRcsvWUO-GjTM,Cano's Auto Care,(843) 505-5443,"29730 Whyte Hardee Blvd, Hardeeville, SC 29927, USA",,No Website,car_repair,4.6,55,info@canosautocare.com
876,ChIJdf3rMtSW-4gRejABabtQ__g,Palmetto Truck & Car Services,(843) 784-2585,"20987 Whyte Hardee Blvd, Hardeeville, SC 29927, USA",,No Website,car_repair,4.9,41,info@palmettotruckandcarservices.com
877,ChIJq6qqqvGI-4gRCKDD78Niv10,Auto Doctors Inc,(843) 837-2200,"172 Mead Rd, Hardeeville, SC 29927, USA",https://www.facebook.com/Auto-Doctors-Inc-192328677458147/,Social Media Only,car_repair,4.8,93,info@autodoctorsinc.com
879,ChIJA8ig-y6b-4gRXTxNRKjmS-M,Jason's Auto Body,(843) 784-3368,"3549 S Okatie Hwy, Hardeeville, SC 29927, USA",,No Website,car_repair,5,110,info@jasonsautobody.com
891,ChIJA5xBb-eN-4gR6mMRv0q6Ne8,All In Garage,(843) 784-3800,"200 Mead Rd Ste A, Hardeeville, SC 29927, USA",,No Website,car_repair,4.7,132,allingarage@gmail.com
892,ChIJZZaml8mP-4gRjH2i_R-_Sgo,No Limit Auto Body Shop,(843) 815-6777,"20 Sable Dr #4, Bluffton, SC 29910, USA",,No Website,car_repair,4.9,149,nolimitautobodyshop@gmail.com
893,ChIJ77znWgCJ-4gRkNpLOOYFoo0,Tire Masters & Auto Repair,(843) 816-8589,"1204 Fording Island Rd Ste E, Bluffton, SC 29910, USA",https://www.facebook.com/share/19wz3v1tdU/?mibextid=wwXIfr,Social Media Only,car_repair,5,15,tiremastersbluffton@gmail.com
894,ChIJMddcUQSJ-4gRc0YFJ-1HVI8,Bluffton Auto Body,(843) 757-2639,"339 Persimmon St Ste 504, Bluffton, SC 29910, USA",,No Website,car_repair,4.5,75,blufftonautobody@gmail.com
